Project,FileName,ASM,EILC,HCL,LRA,MMM,NCOE,NHE,NSL,NURP,PEO,TMC,TMS,UNMD,UNMI,UP,Changed,previous_fixes,code_churn,loc
jni-bind-Release-1.0.0-beta,javatests/com/jnibind/android/FieldTest.java,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,83
jni-bind-Release-1.0.0-beta,javatests/com/jnibind/android/ThreadTest.java,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,60
jni-bind-Release-1.0.0-beta,javatests/com/jnibind/test/string_test_jni.cc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,2,4,137
jni-bind-Release-1.0.0-beta,javatests/com/jnibind/test/FieldTest.java,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,4,2,141
jni-bind-Release-1.0.0-beta,javatests/com/jnibind/test/StringTest.java,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,4,2,143
jni-bind-Release-1.0.0-beta,javatests/com/jnibind/android/ClassLoaderTest.java,0,2,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,5,104
jni-bind-Release-1.0.0-beta,javatests/com/jnibind/android/ContextTest.java,0,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,82
jni-bind-Release-1.0.0-beta,javatests/com/jnibind/android/ArrayTest.java,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,169
jni-bind-Release-1.0.0-beta,javatests/com/jnibind/android/GlobalObjectTest.java,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,112
jni-bind-Release-1.0.0-beta,javatests/com/jnibind/android/StringTest.java,0,6,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,118
jni-bind-Release-1.0.0-beta,javatests/com/jnibind/test/ClassLoaderTest.java,0,0,0,0,0,0,0,2,1,0,0,1,0,1,0,1,2,4,83
jni-bind-Release-1.0.0-beta,javatests/com/jnibind/test/ContextTest.java,0,3,0,0,0,0,0,2,1,0,0,0,0,0,0,1,3,2,129
jni-bind-Release-1.0.0-beta,javatests/com/jnibind/test/GlobalObjectTest.java,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,3,2,140
jni-bind-Release-1.0.0-beta,javatests/com/jnibind/test/array_test_field_rank_2_jni.cc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,4,137
jni-bind-Release-1.0.0-beta,javatests/com/jnibind/test/ArrayTestMethodRank1.java,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,2,201
jni-bind-Release-1.0.0-beta,javatests/com/jnibind/test/ArrayTestFieldRank1.java,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,3,2,128
jni-bind-Release-1.0.0-beta,javatests/com/jnibind/android/MethodTest.java,0,18,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,219
jni-bind-Release-1.0.0-beta,javatests/com/jnibind/test/StaticTest.java,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,1,2,185
jni-bind-Release-0.9.3-alpha,javatests/com/jnibind/test/MethodTest.java,0,18,0,0,0,0,0,1,1,0,0,0,0,3,0,0,3,0,227
jni-bind-Release-0.9.3-alpha,javatests/com/jnibind/test/LocalObjectTest.java,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,117
jni-bind-Release-0.9.3-alpha,javatests/com/jnibind/test/string_test_jni.cc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,2,4,137
jni-bind-Release-0.9.3-alpha,javatests/com/jnibind/test/FieldTest.java,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4,0,139
jni-bind-Release-0.9.3-alpha,javatests/com/jnibind/test/StringTest.java,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,4,19,141
jni-bind-Release-0.9.3-alpha,javatests/com/jnibind/test/ContextTest.java,0,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,91
jni-bind-Release-0.9.3-alpha,javatests/com/jnibind/test/ClassLoaderTest.java,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,1,2,87,80
jni-bind-Release-0.9.3-alpha,javatests/com/jnibind/test/GlobalObjectTest.java,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,119
jni-bind-Release-0.9.3-alpha,javatests/com/jnibind/test/ArrayTestMethodRank1.java,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,2,192
jni-bind-Release-0.9.3-alpha,javatests/com/jnibind/test/StaticTest.java,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,183
jni-bind-Release-0.9.7-alpha,javatests/com/jnibind/test/MethodTest.java,0,18,0,0,0,0,0,1,1,0,0,0,0,3,0,1,4,11,238
jni-bind-Release-0.9.7-alpha,javatests/com/jnibind/test/ArrayTestMethodRank2.java,0,0,0,0,0,0,0,1,1,0,0,0,10,0,0,1,0,26,256
jni-bind-Release-0.9.7-alpha,javatests/com/jnibind/test/LocalObjectTest.java,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,117
jni-bind-Release-0.9.7-alpha,javatests/com/jnibind/test/BuilderTest.java,0,0,0,0,0,0,0,1,1,0,0,1,2,0,0,0,0,0,78
jni-bind-Release-0.9.7-alpha,javatests/com/jnibind/test/ThreadTest.java,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,64
jni-bind-Release-0.9.7-alpha,javatests/com/jnibind/test/array_test_field_rank_1_jni.cc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,2,4,137
jni-bind-Release-0.9.7-alpha,javatests/com/jnibind/test/string_test_jni.cc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,2,4,137
jni-bind-Release-0.9.7-alpha,javatests/com/jnibind/test/FieldTest.java,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4,0,139
jni-bind-Release-0.9.7-alpha,javatests/com/jnibind/test/StringTest.java,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4,0,141
jni-bind-Release-0.9.7-alpha,javatests/com/jnibind/test/ClassLoaderTest.java,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,2,0,80
jni-bind-Release-0.9.7-alpha,javatests/com/jnibind/test/ContextTest.java,0,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,127
jni-bind-Release-0.9.7-alpha,javatests/com/jnibind/test/GlobalObjectTest.java,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,3,19,138
jni-bind-Release-0.9.7-alpha,javatests/com/jnibind/test/ArrayTestMethodRank1.java,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,199
jni-bind-Release-0.9.7-alpha,javatests/com/jnibind/test/ArrayTestFieldRank1.java,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,223
jni-bind-Release-0.9.7-alpha,javatests/com/jnibind/test/StaticTest.java,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,183
jni-bind-Release-0.9.1-alpha,javatests/com/jnibind/test/MethodTest.java,0,18,0,0,0,0,0,1,1,0,0,0,0,3,0,0,3,0,227
jni-bind-Release-0.9.1-alpha,javatests/com/jnibind/test/LocalObjectTest.java,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,117
jni-bind-Release-0.9.1-alpha,javatests/com/jnibind/test/ArrayTest.java,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,2,4,137
jni-bind-Release-0.9.1-alpha,javatests/com/jnibind/test/string_test_jni.cc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,2,4,137
jni-bind-Release-0.9.1-alpha,javatests/com/jnibind/test/FieldTest.java,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,4,17,139
jni-bind-Release-0.9.1-alpha,javatests/com/jnibind/test/StringTest.java,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,126
jni-bind-Release-0.9.1-alpha,javatests/com/jnibind/test/ContextTest.java,0,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,91
jni-bind-Release-0.9.1-alpha,javatests/com/jnibind/test/ClassLoaderTest.java,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,105
jni-bind-Release-0.9.1-alpha,javatests/com/jnibind/test/GlobalObjectTest.java,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,119
jni-bind-Release-0.9.1-alpha,javatests/com/jnibind/test/StaticTest.java,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,183
jni-bind-Release-0.9.8-alpha,javatests/com/jnibind/test/MethodTest.java,0,18,0,0,0,0,0,1,1,0,0,0,0,3,0,0,4,0,238
jni-bind-Release-0.9.8-alpha,javatests/com/jnibind/test/ArrayTestMethodRank2.java,0,0,0,0,0,0,0,1,1,0,0,0,10,0,0,1,2,157,157
jni-bind-Release-0.9.8-alpha,javatests/com/jnibind/test/LocalObjectTest.java,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,117
jni-bind-Release-0.9.8-alpha,javatests/com/jnibind/test/BuilderTest.java,0,0,0,0,0,0,0,1,1,0,0,1,2,0,0,0,0,0,78
jni-bind-Release-0.9.8-alpha,javatests/com/jnibind/test/ThreadTest.java,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,64
jni-bind-Release-0.9.8-alpha,javatests/com/jnibind/test/array_test_field_rank_1_jni.cc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,2,4,137
jni-bind-Release-0.9.8-alpha,javatests/com/jnibind/test/string_test_jni.cc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,2,4,137
jni-bind-Release-0.9.8-alpha,javatests/com/jnibind/test/FieldTest.java,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4,0,139
jni-bind-Release-0.9.8-alpha,javatests/com/jnibind/test/StringTest.java,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4,0,141
jni-bind-Release-0.9.8-alpha,javatests/com/jnibind/test/ClassLoaderTest.java,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,2,0,80
jni-bind-Release-0.9.8-alpha,javatests/com/jnibind/test/ContextTest.java,0,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,127
jni-bind-Release-0.9.8-alpha,javatests/com/jnibind/test/GlobalObjectTest.java,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,138
jni-bind-Release-0.9.8-alpha,javatests/com/jnibind/test/ArrayTestMethodRank1.java,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,40,199
jni-bind-Release-0.9.8-alpha,javatests/com/jnibind/test/ArrayTestFieldRank1.java,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,3,138,127
jni-bind-Release-0.9.8-alpha,javatests/com/jnibind/test/StaticTest.java,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,183
jni-bind-Release-1.1.2-beta,javatests/com/jnibind/test/ArrayTestFieldRank2.java,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,1,0,177
jni-bind-Release-1.1.2-beta,javatests/com/jnibind/test/MethodTest.java,0,18,0,0,0,0,0,2,1,0,0,0,0,3,0,0,4,0,240
jni-bind-Release-1.1.2-beta,javatests/com/jnibind/test/ArrayTestMethodRank2.java,0,0,0,0,0,0,0,2,1,0,0,0,10,0,0,0,2,0,159
jni-bind-Release-1.1.2-beta,javatests/com/jnibind/test/LocalObjectTest.java,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,3,0,119
jni-bind-Release-1.1.2-beta,javatests/com/jnibind/test/BuilderTest.java,0,0,0,0,0,0,0,2,1,0,0,1,2,0,0,0,0,0,80
jni-bind-Release-1.1.2-beta,javatests/com/jnibind/android/LocalObjectTest.java,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,110
jni-bind-Release-1.1.2-beta,javatests/com/jnibind/test/ThreadTest.java,0,0,0,0,0,0,0,2,1,0,0,1,2,0,0,0,2,0,80
jni-bind-Release-1.1.2-beta,javatests/com/jnibind/android/string_test_jni.cc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,2,4,137
jni-bind-Release-1.1.2-beta,javatests/com/jnibind/android/FieldTest.java,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,83
jni-bind-Release-1.1.2-beta,javatests/com/jnibind/android/ThreadTest.java,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,60
jni-bind-Release-1.1.2-beta,javatests/com/jnibind/test/string_test_jni.cc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,2,4,137
jni-bind-Release-1.1.2-beta,javatests/com/jnibind/test/FieldTest.java,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,4,0,141
jni-bind-Release-1.1.2-beta,javatests/com/jnibind/test/StringTest.java,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,5,7,156
jni-bind-Release-1.1.2-beta,javatests/com/jnibind/android/ClassLoaderTest.java,0,2,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,104
jni-bind-Release-1.1.2-beta,javatests/com/jnibind/android/ContextTest.java,0,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,82
jni-bind-Release-1.1.2-beta,javatests/com/jnibind/android/ArrayTest.java,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,169
jni-bind-Release-1.1.2-beta,javatests/com/jnibind/android/GlobalObjectTest.java,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,112
jni-bind-Release-1.1.2-beta,javatests/com/jnibind/android/StringTest.java,0,6,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,118
jni-bind-Release-1.1.2-beta,javatests/com/jnibind/test/ClassLoaderTest.java,0,0,0,0,0,0,0,2,1,0,0,1,0,1,0,0,2,0,83
jni-bind-Release-1.1.2-beta,javatests/com/jnibind/test/ContextTest.java,0,3,0,0,0,0,0,2,1,0,0,0,0,0,0,0,3,0,129
jni-bind-Release-1.1.2-beta,javatests/com/jnibind/test/GlobalObjectTest.java,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,3,0,145
jni-bind-Release-1.1.2-beta,javatests/com/jnibind/test/array_test_field_rank_2_jni.cc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,137
jni-bind-Release-1.1.2-beta,javatests/com/jnibind/test/ArrayTestMethodRank1.java,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,201
jni-bind-Release-1.1.2-beta,javatests/com/jnibind/test/ArrayTestFieldRank1.java,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,3,0,128
jni-bind-Release-1.1.2-beta,javatests/com/jnibind/android/MethodTest.java,0,18,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,219
jni-bind-Release-1.1.2-beta,javatests/com/jnibind/test/StaticTest.java,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,1,0,185
Monero-java-v0.8.36,src/main/java/monero/common/MoneroUtils.java,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,16,2,765
Monero-java-v0.8.36,src/main/java/monero/wallet/MoneroWalletFull.java,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1903
Monero-java-v0.8.36,src/main/cpp/monero_jni_bridge.cpp,7,0,0,0,5,0,15,0,0,0,0,0,0,0,0,0,6,0,2250
Monero-java-v0.8.37,src/main/java/monero/common/MoneroUtils.java,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,16,2,765
Monero-java-v0.8.37,src/main/java/monero/wallet/MoneroWalletFull.java,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1903
Monero-java-v0.8.37,src/main/cpp/monero_jni_bridge.cpp,7,0,0,0,5,0,15,0,0,0,0,0,0,0,0,1,7,10,2246
Monero-java-v0.8.17,src/main/java/monero/common/MoneroUtils.java,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,13,63,713
Monero-java-v0.8.17,src/main/java/monero/wallet/MoneroWalletFull.java,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1889
Monero-java-v0.8.17,src/main/cpp/monero_jni_bridge.cpp,7,0,0,0,5,0,15,0,0,0,0,0,0,0,0,0,6,0,2244
Monero-java-v0.8.9,src/main/java/monero/common/MoneroUtils.java,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,2,632
Monero-java-v0.8.9,src/main/java/monero/wallet/MoneroWalletFull.java,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,41,1889
Monero-java-v0.8.9,src/main/cpp/monero_jni_bridge.cpp,7,0,0,0,5,0,15,0,0,0,0,0,0,0,0,0,6,0,2245
Monero-java-v0.8.35,src/main/java/monero/common/MoneroUtils.java,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,16,2,765
Monero-java-v0.8.35,src/main/java/monero/wallet/MoneroWalletFull.java,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,14,1903
Monero-java-v0.8.35,src/main/cpp/monero_jni_bridge.cpp,7,0,0,0,5,0,15,0,0,0,0,0,0,0,0,0,6,6,2250
Monero-java-v0.8.24,src/main/java/monero/common/MoneroUtils.java,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,14,63,746
Monero-java-v0.8.24,src/main/java/monero/wallet/MoneroWalletFull.java,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1889
Monero-java-v0.8.24,src/main/cpp/monero_jni_bridge.cpp,7,0,0,0,5,0,15,0,0,0,0,0,0,0,0,0,6,0,2244
Monero-java-v0.8.10,src/main/java/monero/common/MoneroUtils.java,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,11,44,644
Monero-java-v0.8.10,src/main/java/monero/wallet/MoneroWalletFull.java,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,6,1889
Monero-java-v0.8.10,src/main/cpp/monero_jni_bridge.cpp,7,0,0,0,5,0,15,0,0,0,0,0,0,0,0,0,6,0,2245
Monero-java-v0.8.13,src/main/java/monero/common/MoneroUtils.java,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11,98,722
Monero-java-v0.8.13,src/main/java/monero/wallet/MoneroWalletFull.java,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1889
Monero-java-v0.8.13,src/main/cpp/monero_jni_bridge.cpp,7,0,0,0,5,0,15,0,0,0,0,0,0,0,0,0,6,1,2244
Monero-java-v0.8.31,src/main/java/monero/common/MoneroUtils.java,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,16,49,765
Monero-java-v0.8.31,src/main/java/monero/wallet/MoneroWalletFull.java,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1889
Monero-java-v0.8.31,src/main/cpp/monero_jni_bridge.cpp,7,0,0,0,5,0,15,0,0,0,0,0,0,0,0,0,6,0,2244
sqlite-3.46.1.1,src/main/java/org/sqlite/core/NativeDB.c,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,15,0,1966
sqlite-3.46.1.1,src/main/java/org/sqlite/core/NativeDB.java,0,0,0,0,0,0,0,1,1,0,0,0,0,42,0,1,12,19,571
sqlite-3.46.1.1,lib/inc_linux/jni.h,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,1,0,1959
sqlite-3.47.0.0,src/main/java/org/sqlite/core/NativeDB.c,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,15,0,1966
sqlite-3.47.0.0,src/main/java/org/sqlite/core/NativeDB.java,0,0,0,0,0,0,0,1,1,0,0,0,0,42,0,0,12,0,571
sqlite-3.47.0.0,lib/inc_linux/jni.h,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,1,0,1959
sqlite-3.45.2.0,src/main/java/org/sqlite/core/NativeDB.c,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,15,0,1966
sqlite-3.45.2.0,src/main/java/org/sqlite/core/NativeDB.java,0,0,0,0,0,0,0,1,1,0,0,0,0,42,0,0,11,0,568
sqlite-3.45.2.0,lib/inc_linux/jni.h,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,1,0,1959
sqlite-3.46.0.0,src/main/java/org/sqlite/core/NativeDB.c,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,15,0,1966
sqlite-3.46.0.0,src/main/java/org/sqlite/core/NativeDB.java,0,0,0,0,0,0,0,1,1,0,0,0,0,42,0,1,11,4,568
sqlite-3.46.0.0,lib/inc_linux/jni.h,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,1,0,1959
sqlite-3.49.0.0,src/main/java/org/sqlite/core/NativeDB.c,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,15,0,1966
sqlite-3.49.0.0,src/main/java/org/sqlite/core/NativeDB.java,0,0,0,0,0,0,0,1,1,0,0,0,0,42,0,0,12,0,571
sqlite-3.49.0.0,lib/inc_linux/jni.h,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,1,0,1959
sqlite-3.47.2.0,src/main/java/org/sqlite/core/NativeDB.c,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,15,0,1966
sqlite-3.47.2.0,src/main/java/org/sqlite/core/NativeDB.java,0,0,0,0,0,0,0,1,1,0,0,0,0,42,0,0,12,0,571
sqlite-3.47.2.0,lib/inc_linux/jni.h,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,1,0,1959
sqlite-3.44.0.0,src/main/java/org/sqlite/core/NativeDB.c,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,15,0,1966
sqlite-3.44.0.0,src/main/java/org/sqlite/core/NativeDB.java,0,0,0,0,0,0,0,1,1,0,0,0,0,42,0,0,11,0,568
sqlite-3.44.0.0,lib/inc_linux/jni.h,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,1,0,1959
sqlite-3.50.1.0,src/main/java/org/sqlite/core/NativeDB.c,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,15,0,1966
sqlite-3.50.1.0,src/main/java/org/sqlite/core/NativeDB.java,0,0,0,0,0,0,0,1,1,0,0,0,0,42,0,0,12,0,571
sqlite-3.50.1.0,lib/inc_linux/jni.h,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,1,0,1959
sqlite-3.45.0.0,src/main/java/org/sqlite/core/NativeDB.c,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,15,0,1966
sqlite-3.45.0.0,src/main/java/org/sqlite/core/NativeDB.java,0,0,0,0,0,0,0,1,1,0,0,0,0,42,0,0,11,0,568
sqlite-3.45.0.0,lib/inc_linux/jni.h,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,1,0,1959
sqlite-3.42.0.1,src/main/java/org/sqlite/core/NativeDB.c,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,15,99,1966
sqlite-3.42.0.1,src/main/java/org/sqlite/core/NativeDB.java,0,0,0,0,0,0,0,1,1,0,0,0,0,40,0,1,11,42,568
sqlite-3.42.0.1,lib/inc_linux/jni.h,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,1,0,1959
webrtc-v0.6.0,webrtc-jni/src/main/cpp/src/media/video/VideoDevice.cpp,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,68
webrtc-v0.6.0,webrtc-jni/src/main/cpp/dependencies/jni-voithos/src/JavaUtils.cpp,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,140
webrtc-v0.6.0,webrtc-jni/src/main/cpp/src/api/DataBufferFactory.cpp,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,2,38
webrtc-v0.6.0,webrtc/src/main/java/dev/onvoid/webrtc/PeerConnectionFactory.java,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,175
webrtc-v0.6.0,webrtc-jni/src/main/cpp/src/api/RTCPeerConnectionIceErrorEvent.cpp,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50
webrtc-v0.6.0,webrtc/src/main/java/dev/onvoid/webrtc/RTCRtpReceiver.java,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,86
webrtc-v0.6.0,webrtc-jni/src/main/cpp/dependencies/jni-voithos/include/jni/jni.h,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1959
webrtc-v0.6.0,webrtc/src/main/java/dev/onvoid/webrtc/RTCDtlsTransport.java,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,77
webrtc-v0.6.0,webrtc/src/main/java/dev/onvoid/webrtc/RTCRtpSender.java,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,105
webrtc-v0.6.0,webrtc/src/main/java/dev/onvoid/webrtc/RTCDataChannel.java,0,2,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,178
webrtc-v0.6.0,webrtc/src/main/java/dev/onvoid/webrtc/media/audio/AudioProcessing.java,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,166
webrtc-v0.6.0,webrtc-jni/src/main/cpp/src/JNI_VideoCapture.cpp,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,122
webrtc-v0.6.0,webrtc-jni/src/main/cpp/src/media/video/desktop/DesktopFrame.cpp,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,57
webrtc-v0.6.0,webrtc/src/main/java/dev/onvoid/webrtc/media/audio/AudioConverter.java,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,105
webrtc-v0.6.0,webrtc-jni/src/main/cpp/src/media/Device.cpp,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,81
webrtc-v0.6.0,webrtc-jni/src/main/cpp/src/media/audio/AudioDevice.cpp,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,56
webrtc-v0.6.0,webrtc-jni/src/main/cpp/src/api/RTCRtcpParameters.cpp,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67
webrtc-v0.6.0,webrtc/src/main/java/dev/onvoid/webrtc/media/MediaDevices.java,0,2,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,0,54
webrtc-v0.6.0,webrtc-jni/src/main/cpp/src/api/VideoTrackSink.cpp,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,10,62
webrtc-v0.6.0,webrtc/src/main/java/dev/onvoid/webrtc/media/video/desktop/DesktopCapturer.java,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,70
webrtc-v0.6.0,webrtc-jni/src/main/cpp/dependencies/jni-voithos/src/JavaRectangle.cpp,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32
webrtc-v0.6.0,webrtc-jni/src/main/cpp/src/api/RTCAnswerOptions.cpp,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61
webrtc-v0.6.0,webrtc/src/main/java/dev/onvoid/webrtc/RTCPeerConnection.java,0,2,0,0,0,0,0,0,0,0,1,0,0,3,0,0,1,0,340
webrtc-v0.6.0,webrtc/src/main/java/dev/onvoid/webrtc/RTCRtpTransceiver.java,0,3,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,142
webrtc-v0.6.0,webrtc/src/main/java/dev/onvoid/webrtc/media/audio/AudioTrack.java,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,93
